run_name	run_number	grating_value[um]	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
199	6.614381625	3.44E-05	1.14E-07	7.50E+08	4032.8018													
200	6.64975265	3.60E-05	4.96E-07	7.50E+08	3946.8934													
201	6.685123675	3.58E-05	5.24E-07	7.50E+08	3843.0712													
202	6.7204947	3.57E-05	5.17E-07	7.50E+08	3784.4085													
203	6.755865724	3.51E-05	3.32E-07	7.50E+08	3759.4449													
204	6.791236749	3.58E-05	5.66E-07	7.50E+08	4381.5603													
205	6.826607774	3.61E-05	6.90E-07	7.50E+08	3825.0872													
206	6.861978799	3.63E-05	5.30E-07	7.50E+08	4040.5199													
207	6.897349823	3.50E-05	3.25E-07	7.50E+08	3776.1085													
208	6.932720848	3.47E-05	3.20E-07	7.50E+08	3412.6162													
209	6.968091873	3.50E-05	3.36E-07	7.50E+08	3893.3868													
210	7.003462898	3.64E-05	6.24E-07	7.50E+08	3934.4164													
211	7.038833922	3.49E-05	3.21E-07	7.50E+08	3814.8354													
212	7.074204947	3.63E-05	6.82E-07	7.50E+08	3858.5529													
213	7.109575972	3.61E-05	5.81E-07	7.50E+08	3687.1512													
214	7.144946996	3.48E-05	3.26E-07	7.50E+08	4009.1731													
215	7.180318021	3.50E-05	3.30E-07	7.50E+08	4168.0672													
216	7.215689046	3.58E-05	5.44E-07	7.50E+08	4112.9139													
217	7.251060071	3.61E-05	5.53E-07	7.50E+08	3735.454													
218	7.286431095	3.56E-05	5.01E-07	7.50E+08	3965.3798													
219	7.32180212	3.61E-05	5.50E-07	7.50E+08	3675.8606													
220	7.357173145	3.57E-05	4.82E-07	7.50E+08	3634.3882													
221	7.39254417	3.64E-05	5.72E-07	7.50E+08	3950.8642													
222	7.427915194	3.62E-05	6.26E-07	7.50E+08	3595.8765													
223	7.463286219	3.47E-05	3.24E-07	7.50E+08	3904.7132													
224	7.498657244	3.60E-05	6.46E-07	7.50E+08	3715.6011													
225	7.534028269	3.62E-05	1.45E-06	7.50E+08	3749.885													
226	7.569399293	3.66E-05	1.29E-06	7.50E+08	4025.1443													
227	7.604770318	3.61E-05	6.13E-07	7.50E+08	3763.7329													
228	7.640141343	3.60E-05	5.98E-07	7.50E+08	4001.2542													
229	7.675512367	3.52E-05	1.14E-07	7.50E+08	3671.0656													
230	7.710883392	3.50E-05	1.12E-07	7.50E+08	3792.7523													
231	7.746254417	3.58E-05	5.66E-07	7.50E+08	3831.106													
232	7.781625442	3.48E-05	3.24E-07	7.50E+08	3777.4766													
233	7.816996466	3.65E-05	7.21E-07	7.50E+08	3855.9604													
234	7.852367491	3.49E-05	1.06E-07	7.50E+08	3963.2211													
235	7.887738516	3.57E-05	6.25E-07	7.50E+08	4358.04													
236	7.923109541	3.65E-05	6.44E-07	7.50E+08	3739.299													
237	7.958480565	3.61E-05	6.75E-07	7.50E+08	3678.2058													
238	7.99385159	3.53E-05	3.27E-07	7.50E+08	3883.2305													
239	8.029222615	3.59E-05	5.22E-07	7.50E+08	3918.9376													
240	8.06459364	3.61E-05	1.42E-06	7.50E+08	4030.4158													
241	8.099964664	3.66E-05	6.70E-07	7.50E+08	3839.3345													
242	8.135335689	3.53E-05	5.21E-07	7.50E+08	3981.7171													
243	8.170706714	3.61E-05	7.06E-07	7.50E+08	4213.4386													
244	8.206077739	3.67E-05	5.81E-07	7.49E+08	3767.74													
245	8.241448763	3.65E-05	5.23E-07	7.50E+08	3930.6964													
246	8.276819788	3.51E-05	3.46E-07	7.50E+08	4076.2722													
247	8.312190813	3.62E-05	6.25E-07	7.49E+08	4303.5022													
248	8.347561837	3.62E-05	5.14E-07	7.49E+08	4013.1696													
249	8.382932862	3.51E-05	3.66E-07	7.50E+08	3569.3036													
250	8.418303887	3.63E-05	5.42E-07	7.50E+08	3856.7029													
251	8.453674912	3.69E-05	5.79E-07	7.50E+08	3723.2481													
252	8.489045936	3.52E-05	3.46E-07	7.50E+08	4123.4275													
253	8.524416961	3.57E-05	5.55E-07	7.49E+08	3972.8086													
254	8.559787986	3.50E-05	5.50E-07	7.50E+08	3941.2695													
255	8.595159011	3.63E-05	5.41E-07	7.50E+08	3585.1501													
256	8.630530035	3.62E-05	5.31E-07	7.50E+08	3874.3352													
257	8.66590106	3.55E-05	3.29E-07	7.50E+08	3691.923													
258	8.701272085	3.56E-05	5.23E-07	7.50E+08	3750.7811													
259	8.73664311	3.60E-05	5.28E-07	7.50E+08	4153.774													
260	8.772014134	3.63E-05	5.54E-07	7.50E+08	4382.3487													
261	8.807385159	3.57E-05	1.17E-07	7.50E+08	4043.1888													
262	8.842756184	3.69E-05	6.10E-07	7.50E+08	4009.9155													
263	8.878127208	3.68E-05	6.55E-07	7.50E+08	3858.4306													
264	8.913498233	3.64E-05	6.37E-07	7.50E+08	3828.2492													
265	8.948869258	3.64E-05	5.72E-07	7.50E+08	4067.5184													
266	8.984240283	3.63E-05	5.81E-07	7.50E+08	4094.4													
267	9.019611307	3.60E-05	5.32E-07	7.49E+08	3991.2414													
268	9.054982332	3.51E-05	1.15E-07	7.50E+08	3725.4739													
269	9.090353357	3.53E-05	1.14E-07	7.50E+08	3937.4949													
270	9.125724382	3.63E-05	5.35E-07	7.50E+08	4051.9377													
271	9.161095406	3.58E-05	5.55E-07	7.50E+08	3847.8641													
272	9.196466431	3.64E-05	6.63E-07	7.50E+08	4155.6037													
273	9.231837456	3.67E-05	5.28E-07	7.50E+08	3842.3808													
274	9.267208481	3.57E-05	3.59E-07	7.50E+08	4451.8309													
275	9.302579505	3.69E-05	6.74E-07	7.50E+08	3762.6343													
276	9.33795053	3.62E-05	6.29E-07	7.50E+08	4207.0637													
277	9.373321555	3.52E-05	3.58E-07	7.50E+08	3796.9527													
278	9.40869258	3.67E-05	6.38E-07	7.50E+08	3653.8238													
279	9.444063604	3.60E-05	5.50E-07	7.50E+08	3969.0479													
280	9.479434629	3.64E-05	5.73E-07	7.49E+08	3869.6348													
281	9.514805654	3.54E-05	3.52E-07	7.50E+08	3763.4012													
282	9.550176678	3.69E-05	6.75E-07	7.50E+08	3848.7014													
283	9.585547703	3.65E-05	6.15E-07	7.50E+08	3997.6847													
284	9.620918728	3.60E-05	5.72E-07	7.50E+08	3848.131													
285	9.656289753	3.62E-05	5.65E-07	7.50E+08	3873.6973													
286	9.691660777	3.67E-05	5.51E-07	7.50E+08	3912.9195													
287	9.727031802	3.66E-05	5.58E-07	7.50E+08	4001.4803													
288	9.762402827	3.66E-05	6.72E-07	7.49E+08	3685.1451													
289	9.797773852	3.67E-05	6.91E-07	7.49E+08	3907.9493													
290	9.833144876	3.61E-05	5.69E-07	7.50E+08	4006.1962													
291	9.868515901	3.64E-05	5.92E-07	7.50E+08	4253.0153													
292	9.903886926	3.51E-05	3.30E-07	7.50E+08	3929.1047													
293	9.939257951	3.59E-05	5.22E-07	7.50E+08	4126.3525													
294	9.974628975	3.62E-05	7.08E-07	7.50E+08	3924.0543													
295	10.01	3.48E-05	3.37E-07	7.50E+08	3763.548													
296	10.01	3.57E-05	5.54E-07	7.49E+08	4005.0928													
297	10.01	3.61E-05	5.44E-07	7.50E+08	3767.4686													
298	10.01	3.60E-05	5.16E-07	7.50E+08	4037.4886													
299	10.01	3.62E-05	5.56E-07	7.49E+08	4041.0675													
300	10.01	3.65E-05	7.13E-07	7.50E+08	4286.4089													
301	10.01	3.64E-05	5.60E-07	7.50E+08	4007.3728													
302	10.01	3.50E-05	3.28E-07	7.50E+08	4101.0897													
303	10.01	3.68E-05	5.91E-07	7.50E+08	3840.4287													
304	10.01	3.66E-05	6.65E-07	7.50E+08	3621.7164													
305	10.01	3.66E-05	6.61E-07	7.50E+08	3734.4784													
